uid,drinkPrice,drinkImage,drinkName,
1945,8.25,d1,Tanqueray,
1945,8.25,d2,Beefeater,
1945,8.25,d3,Brugal,
1945,8.25,d6,Seagram's,
1945,11,d7,Bombay Sapphire,
1945,8.25,d8,Barceló,
1945,8.25,d10,Cacique,
1945,8.25,d12,Johnnie Walker Red,
1945,8.25,d13,J&B,
1945,8.25,d14,Absolut,
1945,11,d15,Nordés,
1945,13,d17,Hendrick's,
1945,11,d18,Martin Miller's,
1945,13,d19,Brockman's,
1945,11,d20,Havana Club 7,
1945,10,d21,Johnnie Walker Black,
1946,-,d4,Caña,
1946,2.95,d5,Doble,
1946,8.25,d1,Tanqueray,
1946,8.25,d2,Beefeater,
1946,8.25,d3,Brugal,
1946,8.25,d6,Seagram's,
1946,11,d7,Bombay Sapphire,
1946,8.25,d8,Barceló,
1946,8.25,d10,Cacique,
1946,8.25,d12,Johnnie Walker Red,
1946,8.25,d13,J&B,
1946,8.25,d14,Absolut,
1946,11,d15,Nordés,
1946,13,d17,Hendrick's,
1946,11,d18,Martin Miller's,
1946,13,d19,Brockman's,
1946,11,d20,Havana Club 7,
1946,10,d21,Johnnie Walker Black,
1947,-,d4,Caña,
1947,2.95,d5,Doble,
1947,8.25,d1,Tanqueray,
1947,8.25,d2,Beefeater,
1947,8.25,d3,Brugal,
1947,8.25,d6,Seagram's,
1947,11,d7,Bombay Sapphire,
1947,8.25,d8,Barceló,
1947,8.25,d10,Cacique,
1947,8.25,d12,Johnnie Walker Red,
1947,8.25,d13,J&B,
1947,8.25,d14,Absolut,
1947,11,d15,Nordés,
1947,13,d17,Hendrick's,
1947,11,d18,Martin Miller's,
1947,13,d19,Brockman's,
1947,11,d20,Havana Club 7,
1947,10,d21,Johnnie Walker Black,
1948,-,d4,Caña,
1948,2.95,d5,Doble,
1948,8.25,d1,Tanqueray,
1948,8.25,d2,Beefeater,
1948,8.25,d3,Brugal,
1948,8.25,d6,Seagram's,
1948,11,d7,Bombay Sapphire,
1948,8.25,d8,Barceló,
1948,8.25,d10,Cacique,
1948,8.25,d12,Johnnie Walker Red,
1948,8.25,d13,J&B,
1948,8.25,d14,Absolut,
1948,11,d15,Nordés,
1948,13,d17,Hendrick's,
1948,11,d18,Martin Miller's,
1948,13,d19,Brockman's,
1948,11,d20,Havana Club 7,
1948,10,d21,Johnnie Walker Black,
1949,-,d4,Caña,
1949,2.95,d5,Doble,
1949,8.25,d1,Tanqueray,
1949,8.25,d2,Beefeater,
1949,8.25,d3,Brugal,
1949,8.25,d6,Seagram's,
1949,11,d7,Bombay Sapphire,
1949,8.25,d8,Barceló,
1949,8.25,d10,Cacique,
1949,8.25,d12,Johnnie Walker Red,
1949,8.25,d13,J&B,
1949,8.25,d14,Absolut,
1949,11,d15,Nordés,
1949,13,d17,Hendrick's,
1949,11,d18,Martin Miller's,
1949,13,d19,Brockman's,
1949,11,d20,Havana Club 7,
1949,10,d21,Johnnie Walker Black,
1950,,d4,Caña,
1950,3.5,d5,Doble,
1950,9,d1,Tanqueray,
1950,9,d2,Beefeater,
1950,9,d3,Brugal,
1950,9,d6,Seagram's,
1950,10,d7,Bombay Sapphire,
1950,9,d8,Barceló,
1950,9,d9,Santa Teresa,
1950,9,d10,Cacique,
1950,9,d12,Johnnie Walker Red,
1950,9,d13,J&B,
1950,9,d14,Absolut,
1950,11,d15,Nordés,
1950,11,d16,Bulldog,
1950,12,d17,Hendrick's,
1950,12,d18,Martin Miller's,
1950,12,d19,Brockman's,
1950,11,d20,Havana Club 7,
1950,11,d21,Johnnie Walker Black,
1950,11,d22,Jack Daniel's,
1950,12,d23,Grey Goose,
1950,13,d24,Belvedere,
1950,9,d27,Dyc,
1951,,d4,Caña,
1951,3.5,d5,Doble,
1951,9,d1,Tanqueray,
1951,9,d2,Beefeater,
1951,9,d3,Brugal,
1951,9,d6,Seagram's,
1951,10,d7,Bombay Sapphire,
1951,9,d8,Barceló,
1951,9,d9,Santa Teresa,
1951,9,d10,Cacique,
1951,9,d12,Johnnie Walker Red,
1951,9,d13,J&B,
1951,9,d14,Absolut,
1951,11,d15,Nordés,
1951,11,d16,Bulldog,
1951,12,d17,Hendrick's,
1951,12,d18,Martin Miller's,
1951,12,d19,Brockman's,
1951,11,d20,Havana Club 7,
1951,11,d21,Johnnie Walker Black,
1951,11,d22,Jack Daniel's,
1951,12,d23,Grey Goose,
1951,13,d24,Belvedere,
1951,9,d27,Dyc,
1952,,d4,Caña,
1952,3.5,d5,Doble,
1952,9,d1,Tanqueray,
1952,9,d2,Beefeater,
1952,9,d3,Brugal,
1952,9,d6,Seagram's,
1952,10,d7,Bombay Sapphire,
1952,9,d8,Barceló,
1952,9,d9,Santa Teresa,
1952,9,d10,Cacique,
1952,9,d12,Johnnie Walker Red,
1952,9,d13,J&B,
1952,9,d14,Absolut,
1952,11,d15,Nordés,
1952,11,d16,Bulldog,
1952,12,d17,Hendrick's,
1952,12,d18,Martin Miller's,
1952,12,d19,Brockman's,
1952,11,d20,Havana Club 7,
1952,11,d21,Johnnie Walker Black,
1952,11,d22,Jack Daniel's,
1952,12,d23,Grey Goose,
1952,13,d24,Belvedere,
1952,9,d27,Dyc,
1953,,d4,Caña,
1953,3.5,d5,Doble,
1953,9,d1,Tanqueray,
1953,9,d2,Beefeater,
1953,9,d3,Brugal,
1953,9,d6,Seagram's,
1953,10,d7,Bombay Sapphire,
1953,9,d8,Barceló,
1953,9,d9,Santa Teresa,
1953,9,d10,Cacique,
1953,9,d12,Johnnie Walker Red,
1953,9,d13,J&B,
1953,9,d14,Absolut,
1953,11,d15,Nordés,
1953,11,d16,Bulldog,
1953,12,d17,Hendrick's,
1953,12,d18,Martin Miller's,
1953,12,d19,Brockman's,
1953,11,d20,Havana Club 7,
1953,11,d21,Johnnie Walker Black,
1953,11,d22,Jack Daniel's,
1953,12,d23,Grey Goose,
1953,13,d24,Belvedere,
1953,9,d27,Dyc,
1954,,d4,Caña,
1954,3.5,d5,Doble,
1954,9,d1,Tanqueray,
1954,9,d2,Beefeater,
1954,9,d3,Brugal,
1954,9,d6,Seagram's,
1954,10,d7,Bombay Sapphire,
1954,9,d8,Barceló,
1954,9,d9,Santa Teresa,
1954,9,d10,Cacique,
1954,9,d12,Johnnie Walker Red,
1954,9,d13,J&B,
1954,9,d14,Absolut,
1954,11,d15,Nordés,
1954,11,d16,Bulldog,
1954,12,d17,Hendrick's,
1954,12,d18,Martin Miller's,
1954,12,d19,Brockman's,
1954,11,d20,Havana Club 7,
1954,11,d21,Johnnie Walker Black,
1954,11,d22,Jack Daniel's,
1954,12,d23,Grey Goose,
1954,13,d24,Belvedere,
1954,9,d27,Dyc,
1955,,d4,Caña,
1955,3.5,d5,Doble,
1955,9,d1,Tanqueray,
1955,9,d2,Beefeater,
1955,9,d3,Brugal,
1955,9,d6,Seagram's,
1955,10,d7,Bombay Sapphire,
1955,9,d8,Barceló,
1955,9,d9,Santa Teresa,
1955,9,d10,Cacique,
1955,9,d12,Johnnie Walker Red,
1955,9,d13,J&B,
1955,9,d14,Absolut,
1955,11,d15,Nordés,
1955,11,d16,Bulldog,
1955,12,d17,Hendrick's,
1955,12,d18,Martin Miller's,
1955,12,d19,Brockman's,
1955,11,d20,Havana Club 7,
1955,11,d21,Johnnie Walker Black,
1955,11,d22,Jack Daniel's,
1955,12,d23,Grey Goose,
1955,13,d24,Belvedere,
1955,9,d27,Dyc,
1956,,d4,Caña,
1956,3.5,d5,Doble,
1956,9,d1,Tanqueray,
1956,9,d2,Beefeater,
1956,9,d3,Brugal,
1956,9,d6,Seagram's,
1956,10,d7,Bombay Sapphire,
1956,9,d8,Barceló,
1956,9,d9,Santa Teresa,
1956,9,d10,Cacique,
1956,9,d12,Johnnie Walker Red,
1956,9,d13,J&B,
1956,9,d14,Absolut,
1956,11,d15,Nordés,
1956,11,d16,Bulldog,
1956,12,d17,Hendrick's,
1956,12,d18,Martin Miller's,
1956,12,d19,Brockman's,
1956,11,d20,Havana Club 7,
1956,11,d21,Johnnie Walker Black,
1956,11,d22,Jack Daniel's,
1956,12,d23,Grey Goose,
1956,13,d24,Belvedere,
1956,9,d27,Dyc,
1957,,d4,Caña,
1957,3.5,d5,Doble,
1957,9,d1,Tanqueray,
1957,9,d2,Beefeater,
1957,9,d3,Brugal,
1957,9,d6,Seagram's,
1957,10,d7,Bombay Sapphire,
1957,9,d8,Barceló,
1957,9,d9,Santa Teresa,
1957,9,d10,Cacique,
1957,9,d12,Johnnie Walker Red,
1957,9,d13,J&B,
1957,9,d14,Absolut,
1957,11,d15,Nordés,
1957,11,d16,Bulldog,
1957,12,d17,Hendrick's,
1957,12,d18,Martin Miller's,
1957,12,d19,Brockman's,
1957,11,d20,Havana Club 7,
1957,11,d21,Johnnie Walker Black,
1957,11,d22,Jack Daniel's,
1957,12,d23,Grey Goose,
1957,13,d24,Belvedere,
1957,9,d27,Dyc,
1958,,d4,Caña,
1958,3.5,d5,Doble,
1958,9,d1,Tanqueray,
1958,9,d2,Beefeater,
1958,9,d3,Brugal,
1958,9,d6,Seagram's,
1958,10,d7,Bombay Sapphire,
1958,9,d8,Barceló,
1958,9,d9,Santa Teresa,
1958,9,d10,Cacique,
1958,9,d12,Johnnie Walker Red,
1958,9,d13,J&B,
1958,9,d14,Absolut,
1958,11,d15,Nordés,
1958,11,d16,Bulldog,
1958,12,d17,Hendrick's,
1958,12,d18,Martin Miller's,
1958,12,d19,Brockman's,
1958,11,d20,Havana Club 7,
1958,11,d21,Johnnie Walker Black,
1958,11,d22,Jack Daniel's,
1958,12,d23,Grey Goose,
1958,13,d24,Belvedere,
1958,9,d27,Dyc,
1959,,d4,Caña,
1959,3.5,d5,Doble,
1959,9,d1,Tanqueray,
1959,9,d2,Beefeater,
1959,9,d3,Brugal,
1959,9,d6,Seagram's,
1959,10,d7,Bombay Sapphire,
1959,9,d8,Barceló,
1959,9,d9,Santa Teresa,
1959,9,d10,Cacique,
1959,9,d12,Johnnie Walker Red,
1959,9,d13,J&B,
1959,9,d14,Absolut,
1959,11,d15,Nordés,
1959,11,d16,Bulldog,
1959,12,d17,Hendrick's,
1959,12,d18,Martin Miller's,
1959,12,d19,Brockman's,
1959,11,d20,Havana Club 7,
1959,11,d21,Johnnie Walker Black,
1959,11,d22,Jack Daniel's,
1959,12,d23,Grey Goose,
1959,13,d24,Belvedere,
1959,9,d27,Dyc,
1960,-,d4,Caña,
1960,4,d5,Doble,
1960,8,d1,Tanqueray,
1960,8,d2,Beefeater,
1960,8,d3,Brugal,
1960,8,d8,Barceló,
1960,8,d10,Cacique,
1960,8,d13,J&B,
1960,8,d14,Absolut,
1960,9,d15,Nordés,
1960,9,d19,Brockman's,
1961,-,d4,Caña,
1961,4,d5,Doble,
1961,8,d1,Tanqueray,
1961,8,d2,Beefeater,
1961,8,d3,Brugal,
1961,8,d8,Barceló,
1961,8,d10,Cacique,
1961,8,d13,J&B,
1961,8,d14,Absolut,
1961,9,d15,Nordés,
1961,9,d19,Brockman's,
1962,-,d4,Caña,
1962,4,d5,Doble,
1962,8,d1,Tanqueray,
1962,8,d2,Beefeater,
1962,8,d3,Brugal,
1962,8,d8,Barceló,
1962,8,d10,Cacique,
1962,8,d13,J&B,
1962,8,d14,Absolut,
1962,9,d15,Nordés,
1962,9,d19,Brockman's,
1963,-,d4,Caña,
1963,4,d5,Doble,
1963,8,d1,Tanqueray,
1963,8,d2,Beefeater,
1963,8,d3,Brugal,
1963,8,d8,Barceló,
1963,8,d10,Cacique,
1963,8,d13,J&B,
1963,8,d14,Absolut,
1963,9,d15,Nordés,
1963,9,d19,Brockman's,
1964,-,d4,Caña,
1964,4,d5,Doble,
1964,8,d1,Tanqueray,
1964,8,d2,Beefeater,
1964,8,d3,Brugal,
1964,8,d8,Barceló,
1964,8,d10,Cacique,
1964,8,d13,J&B,
1964,8,d14,Absolut,
1964,9,d15,Nordés,
1964,9,d19,Brockman's,
1965,-,d4,Caña,
1965,4,d5,Doble,
1965,8,d1,Tanqueray,
1965,8,d2,Beefeater,
1965,8,d3,Brugal,
1965,8,d8,Barceló,
1965,8,d10,Cacique,
1965,8,d13,J&B,
1965,8,d14,Absolut,
1965,9,d15,Nordés,
1965,9,d19,Brockman's,
1966,-,d4,Caña,
1966,4,d5,Doble,
1966,8,d1,Tanqueray,
1966,8,d2,Beefeater,
1966,8,d3,Brugal,
1966,8,d8,Barceló,
1966,8,d10,Cacique,
1966,8,d13,J&B,
1966,8,d14,Absolut,
1966,9,d15,Nordés,
1966,9,d19,Brockman's,
1967,-,d4,Caña,
1967,4,d5,Doble,
1967,8,d1,Tanqueray,
1967,8,d2,Beefeater,
1967,8,d3,Brugal,
1967,8,d8,Barceló,
1967,8,d10,Cacique,
1967,8,d13,J&B,
1967,8,d14,Absolut,
1967,9,d15,Nordés,
1967,9,d19,Brockman's,
1968,-,d4,Caña,
1968,4,d5,Doble,
1968,8,d1,Tanqueray,
1968,8,d2,Beefeater,
1968,8,d3,Brugal,
1968,8,d8,Barceló,
1968,8,d10,Cacique,
1968,8,d13,J&B,
1968,8,d14,Absolut,
1968,9,d15,Nordés,
1968,9,d19,Brockman's,
1969,-,d4,Caña,
1969,4,d5,Doble,
1969,8,d1,Tanqueray,
1969,8,d2,Beefeater,
1969,8,d3,Brugal,
1969,8,d8,Barceló,
1969,8,d10,Cacique,
1969,8,d13,J&B,
1969,8,d14,Absolut,
1969,9,d15,Nordés,
1969,9,d19,Brockman's,
1970,2.3,d4,Caña,
1970,3,d5,Doble,
1970,8,d1,Tanqueray,
1970,8,d2,Beefeater,
1970,8,d3,Brugal,
1970,8,d6,Seagram's,
1970,8,d8,Barceló,
1970,8,d9,Santa Teresa,
1970,8,d12,Johnnie Walker Red,
1970,8,d14,Absolut,
1970,10,d15,Nordés,
1970,10,d16,Bulldog,
1970,10,d17,Hendrick's,
1970,10,d18,Martin Miller's,
1970,10,d19,Brockman's,
1971,2.3,d4,Caña,
1971,3,d5,Doble,
1971,8,d1,Tanqueray,
1971,8,d2,Beefeater,
1971,8,d3,Brugal,
1971,8,d6,Seagram's,
1971,8,d8,Barceló,
1971,8,d9,Santa Teresa,
1971,8,d12,Johnnie Walker Red,
1971,8,d14,Absolut,
1971,10,d15,Nordés,
1971,10,d16,Bulldog,
1971,10,d17,Hendrick's,
1971,10,d18,Martin Miller's,
1971,10,d19,Brockman's,
1972,2.3,d4,Caña,
1972,3,d5,Doble,
1972,8,d1,Tanqueray,
1972,8,d2,Beefeater,
1972,8,d3,Brugal,
1972,8,d6,Seagram's,
1972,8,d8,Barceló,
1972,8,d9,Santa Teresa,
1972,8,d12,Johnnie Walker Red,
1972,8,d14,Absolut,
1972,10,d15,Nordés,
1972,10,d16,Bulldog,
1972,10,d17,Hendrick's,
1972,10,d18,Martin Miller's,
1972,10,d19,Brockman's,
1973,2.3,d4,Caña,
1973,3,d5,Doble,
1973,8,d1,Tanqueray,
1973,8,d2,Beefeater,
1973,8,d3,Brugal,
1973,8,d6,Seagram's,
1973,8,d8,Barceló,
1973,8,d9,Santa Teresa,
1973,8,d12,Johnnie Walker Red,
1973,8,d14,Absolut,
1973,10,d15,Nordés,
1973,10,d16,Bulldog,
1973,10,d17,Hendrick's,
1973,10,d18,Martin Miller's,
1973,10,d19,Brockman's,
1974,2.3,d4,Caña,
1974,3,d5,Doble,
1974,8,d1,Tanqueray,
1974,8,d2,Beefeater,
1974,8,d3,Brugal,
1974,8,d6,Seagram's,
1974,8,d8,Barceló,
1974,8,d9,Santa Teresa,
1974,8,d12,Johnnie Walker Red,
1974,8,d14,Absolut,
1974,10,d15,Nordés,
1974,10,d16,Bulldog,
1974,10,d17,Hendrick's,
1974,10,d18,Martin Miller's,
1974,10,d19,Brockman's,
1975,2.3,d4,Caña,
1975,3,d5,Doble,
1975,8,d1,Tanqueray,
1975,8,d2,Beefeater,
1975,8,d3,Brugal,
1975,8,d6,Seagram's,
1975,8,d8,Barceló,
1975,8,d9,Santa Teresa,
1975,8,d12,Johnnie Walker Red,
1975,8,d14,Absolut,
1975,10,d15,Nordés,
1975,10,d16,Bulldog,
1975,10,d17,Hendrick's,
1975,10,d18,Martin Miller's,
1975,10,d19,Brockman's,
1976,2.3,d4,Caña,
1976,3,d5,Doble,
1976,8,d1,Tanqueray,
1976,8,d2,Beefeater,
1976,8,d3,Brugal,
1976,8,d6,Seagram's,
1976,8,d8,Barceló,
1976,8,d9,Santa Teresa,
1976,8,d12,Johnnie Walker Red,
1976,8,d14,Absolut,
1976,10,d15,Nordés,
1976,10,d16,Bulldog,
1976,10,d17,Hendrick's,
1976,10,d18,Martin Miller's,
1976,10,d19,Brockman's,
1977,2.3,d4,Caña,
1977,3,d5,Doble,
1977,8,d1,Tanqueray,
1977,8,d2,Beefeater,
1977,8,d3,Brugal,
1977,8,d6,Seagram's,
1977,8,d8,Barceló,
1977,8,d9,Santa Teresa,
1977,8,d12,Johnnie Walker Red,
1977,8,d14,Absolut,
1977,10,d15,Nordés,
1977,10,d16,Bulldog,
1977,10,d17,Hendrick's,
1977,10,d18,Martin Miller's,
1977,10,d19,Brockman's,
1978,2.3,d4,Caña,
1978,3,d5,Doble,
1978,8,d1,Tanqueray,
1978,8,d2,Beefeater,
1978,8,d3,Brugal,
1978,8,d6,Seagram's,
1978,8,d8,Barceló,
1978,8,d9,Santa Teresa,
1978,8,d12,Johnnie Walker Red,
1978,8,d14,Absolut,
1978,10,d15,Nordés,
1978,10,d16,Bulldog,
1978,10,d17,Hendrick's,
1978,10,d18,Martin Miller's,
1978,10,d19,Brockman's,
1979,2.3,d4,Caña,
1979,3,d5,Doble,
1979,8,d1,Tanqueray,
1979,8,d2,Beefeater,
1979,8,d3,Brugal,
1979,8,d6,Seagram's,
1979,8,d8,Barceló,
1979,8,d9,Santa Teresa,
1979,8,d12,Johnnie Walker Red,
1979,8,d14,Absolut,
1979,10,d15,Nordés,
1979,10,d16,Bulldog,
1979,10,d17,Hendrick's,
1979,10,d18,Martin Miller's,
1979,10,d19,Brockman's,
1980,-,d4,Caña,
1980,3,d5,Doble,
1980,6.5,d1,Tanqueray,
1980,6.5,d2,Beefeater,
1980,6.5,d3,Brugal,
1980,6.5,d6,Seagram's,
1980,8,d7,Bombay Sapphire,
1980,6.5,d8,Barceló,
1980,6.5,d9,Santa Teresa,
1980,6.5,d10,Cacique,
1980,6.5,d12,Johnnie Walker Red,
1980,6.5,d13,J&B,
1980,6.5,d14,Absolut,
1980,8,d15,Nordés,
1980,8,d16,Bulldog,
1980,8,d17,Hendrick's,
1980,8,d18,Martin Miller's,
1980,8,d19,Brockman's,
1980,8,d21,Johnnie Walker Black,
1981,-,d4,Caña,
1981,3,d5,Doble,
1981,6.5,d1,Tanqueray,
1981,6.5,d2,Beefeater,
1981,6.5,d3,Brugal,
1981,6.5,d6,Seagram's,
1981,8,d7,Bombay Sapphire,
1981,6.5,d8,Barceló,
1981,6.5,d9,Santa Teresa,
1981,6.5,d10,Cacique,
1981,6.5,d12,Johnnie Walker Red,
1981,6.5,d13,J&B,
1981,6.5,d14,Absolut,
1981,8,d15,Nordés,
1981,8,d16,Bulldog,
1981,8,d17,Hendrick's,
1981,8,d18,Martin Miller's,
1981,8,d19,Brockman's,
1981,8,d21,Johnnie Walker Black,
1982,-,d4,Caña,
1982,3,d5,Doble,
1982,6.5,d1,Tanqueray,
1982,6.5,d2,Beefeater,
1982,6.5,d3,Brugal,
1982,6.5,d6,Seagram's,
1982,8,d7,Bombay Sapphire,
1982,6.5,d8,Barceló,
1982,6.5,d9,Santa Teresa,
1982,6.5,d10,Cacique,
1982,6.5,d12,Johnnie Walker Red,
1982,6.5,d13,J&B,
1982,6.5,d14,Absolut,
1982,8,d15,Nordés,
1982,8,d16,Bulldog,
1982,8,d17,Hendrick's,
1982,8,d18,Martin Miller's,
1982,8,d19,Brockman's,
1982,8,d21,Johnnie Walker Black,
1983,-,d4,Caña,
1983,3,d5,Doble,
1983,6.5,d1,Tanqueray,
1983,6.5,d2,Beefeater,
1983,6.5,d3,Brugal,
1983,6.5,d6,Seagram's,
1983,8,d7,Bombay Sapphire,
1983,6.5,d8,Barceló,
1983,6.5,d9,Santa Teresa,
1983,6.5,d10,Cacique,
1983,6.5,d12,Johnnie Walker Red,
1983,6.5,d13,J&B,
1983,6.5,d14,Absolut,
1983,8,d15,Nordés,
1983,8,d16,Bulldog,
1983,8,d17,Hendrick's,
1983,8,d18,Martin Miller's,
1983,8,d19,Brockman's,
1983,8,d21,Johnnie Walker Black,
1984,-,d4,Caña,
1984,3,d5,Doble,
1984,6.5,d1,Tanqueray,
1984,6.5,d2,Beefeater,
1984,6.5,d3,Brugal,
1984,6.5,d6,Seagram's,
1984,8,d7,Bombay Sapphire,
1984,6.5,d8,Barceló,
1984,6.5,d9,Santa Teresa,
1984,6.5,d10,Cacique,
1984,6.5,d12,Johnnie Walker Red,
1984,6.5,d13,J&B,
1984,6.5,d14,Absolut,
1984,8,d15,Nordés,
1984,8,d16,Bulldog,
1984,8,d17,Hendrick's,
1984,8,d18,Martin Miller's,
1984,8,d19,Brockman's,
1984,8,d21,Johnnie Walker Black,
1985,-,d4,Caña,
1985,3,d5,Doble,
1985,6.5,d1,Tanqueray,
1985,6.5,d2,Beefeater,
1985,6.5,d3,Brugal,
1985,6.5,d6,Seagram's,
1985,8,d7,Bombay Sapphire,
1985,6.5,d8,Barceló,
1985,6.5,d9,Santa Teresa,
1985,6.5,d10,Cacique,
1985,6.5,d12,Johnnie Walker Red,
1985,6.5,d13,J&B,
1985,6.5,d14,Absolut,
1985,8,d15,Nordés,
1985,8,d16,Bulldog,
1985,8,d17,Hendrick's,
1985,8,d18,Martin Miller's,
1985,8,d19,Brockman's,
1985,8,d21,Johnnie Walker Black,
1986,-,d4,Caña,
1986,3,d5,Doble,
1986,6.5,d1,Tanqueray,
1986,6.5,d2,Beefeater,
1986,6.5,d3,Brugal,
1986,6.5,d6,Seagram's,
1986,8,d7,Bombay Sapphire,
1986,6.5,d8,Barceló,
1986,6.5,d9,Santa Teresa,
1986,6.5,d10,Cacique,
1986,6.5,d12,Johnnie Walker Red,
1986,6.5,d13,J&B,
1986,6.5,d14,Absolut,
1986,8,d15,Nordés,
1986,8,d16,Bulldog,
1986,8,d17,Hendrick's,
1986,8,d18,Martin Miller's,
1986,8,d19,Brockman's,
1986,8,d21,Johnnie Walker Black,
1987,-,d4,Caña,
1987,3,d5,Doble,
1987,6.5,d1,Tanqueray,
1987,6.5,d2,Beefeater,
1987,6.5,d3,Brugal,
1987,6.5,d6,Seagram's,
1987,8,d7,Bombay Sapphire,
1987,6.5,d8,Barceló,
1987,6.5,d9,Santa Teresa,
1987,6.5,d10,Cacique,
1987,6.5,d12,Johnnie Walker Red,
1987,6.5,d13,J&B,
1987,6.5,d14,Absolut,
1987,8,d15,Nordés,
1987,8,d16,Bulldog,
1987,8,d17,Hendrick's,
1987,8,d18,Martin Miller's,
1987,8,d19,Brockman's,
1987,8,d21,Johnnie Walker Black,
1988,-,d4,Caña,
1988,3,d5,Doble,
1988,6.5,d1,Tanqueray,
1988,6.5,d2,Beefeater,
1988,6.5,d3,Brugal,
1988,6.5,d6,Seagram's,
1988,8,d7,Bombay Sapphire,
1988,6.5,d8,Barceló,
1988,6.5,d9,Santa Teresa,
1988,6.5,d10,Cacique,
1988,6.5,d12,Johnnie Walker Red,
1988,6.5,d13,J&B,
1988,6.5,d14,Absolut,
1988,8,d15,Nordés,
1988,8,d16,Bulldog,
1988,8,d17,Hendrick's,
1988,8,d18,Martin Miller's,
1988,8,d19,Brockman's,
1988,8,d21,Johnnie Walker Black,
1989,-,d4,Caña,
1989,3,d5,Doble,
1989,6.5,d1,Tanqueray,
1989,6.5,d2,Beefeater,
1989,6.5,d3,Brugal,
1989,6.5,d6,Seagram's,
1989,8,d7,Bombay Sapphire,
1989,6.5,d8,Barceló,
1989,6.5,d9,Santa Teresa,
1989,6.5,d10,Cacique,
1989,6.5,d12,Johnnie Walker Red,
1989,6.5,d13,J&B,
1989,6.5,d14,Absolut,
1989,8,d15,Nordés,
1989,8,d16,Bulldog,
1989,8,d17,Hendrick's,
1989,8,d18,Martin Miller's,
1989,8,d19,Brockman's,
1989,8,d21,Johnnie Walker Black,
1990,-,d4,Caña,
1990,3.8,d5,Doble,
1990,10,d1,Tanqueray,
1990,10,d2,Beefeater,
1990,10,d3,Brugal,
1990,10,d6,Seagram's,
1990,10,d8,Barceló,
1990,12,d15,Nordés,
1990,12,d16,Bulldog,
1990,12,d17,Hendrick's,
1991,-,d4,Caña,
1991,3.8,d5,Doble,
1991,10,d1,Tanqueray,
1991,10,d2,Beefeater,
1991,10,d3,Brugal,
1991,10,d6,Seagram's,
1991,10,d8,Barceló,
1991,12,d15,Nordés,
1991,12,d16,Bulldog,
1991,12,d17,Hendrick's,
1992,-,d4,Caña,
1992,3.8,d5,Doble,
1992,10,d1,Tanqueray,
1992,10,d2,Beefeater,
1992,10,d3,Brugal,
1992,10,d6,Seagram's,
1992,10,d8,Barceló,
1992,12,d15,Nordés,
1992,12,d16,Bulldog,
1992,12,d17,Hendrick's,
1993,-,d4,Caña,
1993,3.8,d5,Doble,
1993,10,d1,Tanqueray,
1993,10,d2,Beefeater,
1993,10,d3,Brugal,
1993,10,d6,Seagram's,
1993,10,d8,Barceló,
1993,12,d15,Nordés,
1993,12,d16,Bulldog,
1993,12,d17,Hendrick's,
1994,-,d4,Caña,
1994,3.8,d5,Doble,
1994,10,d1,Tanqueray,
1994,10,d2,Beefeater,
1994,10,d3,Brugal,
1994,10,d6,Seagram's,
1994,10,d8,Barceló,
1994,12,d15,Nordés,
1994,12,d16,Bulldog,
1994,12,d17,Hendrick's,
1995,-,d4,Caña,
1995,3.8,d5,Doble,
1995,10,d1,Tanqueray,
1995,10,d2,Beefeater,
1995,10,d3,Brugal,
1995,10,d6,Seagram's,
1995,10,d8,Barceló,
1995,12,d15,Nordés,
1995,12,d16,Bulldog,
1995,12,d17,Hendrick's,
1996,-,d4,Caña,
1996,3.8,d5,Doble,
1996,10,d1,Tanqueray,
1996,10,d2,Beefeater,
1996,10,d3,Brugal,
1996,10,d6,Seagram's,
1996,10,d8,Barceló,
1996,12,d15,Nordés,
1996,12,d16,Bulldog,
1996,12,d17,Hendrick's,
1997,-,d4,Caña,
1997,3.8,d5,Doble,
1997,10,d1,Tanqueray,
1997,10,d2,Beefeater,
1997,10,d3,Brugal,
1997,10,d6,Seagram's,
1997,10,d8,Barceló,
1997,12,d15,Nordés,
1997,12,d16,Bulldog,
1997,12,d17,Hendrick's,
1998,-,d4,Caña,
1998,3.8,d5,Doble,
1998,10,d1,Tanqueray,
1998,10,d2,Beefeater,
1998,10,d3,Brugal,
1998,10,d6,Seagram's,
1998,10,d8,Barceló,
1998,12,d15,Nordés,
1998,12,d16,Bulldog,
1998,12,d17,Hendrick's,
1999,-,d4,Caña,
1999,3.8,d5,Doble,
1999,10,d1,Tanqueray,
1999,10,d2,Beefeater,
1999,10,d3,Brugal,
1999,10,d6,Seagram's,
1999,10,d8,Barceló,
1999,12,d15,Nordés,
1999,12,d16,Bulldog,
1999,12,d17,Hendrick's,
2000,-,d4,Caña,
2000,3,d5,Doble,
2000,8,d1,Tanqueray,
2000,8,d2,Beefeater,
2000,8,d3,Brugal,
2000,9,d6,Seagram's,
2001,-,d4,Caña,
2001,3,d5,Doble,
2001,8,d1,Tanqueray,
2001,8,d2,Beefeater,
2001,8,d3,Brugal,
2001,9,d6,Seagram's,
2002,-,d4,Caña,
2002,3,d5,Doble,
2002,8,d1,Tanqueray,
2002,8,d2,Beefeater,
2002,8,d3,Brugal,
2002,9,d6,Seagram's,
2003,-,d4,Caña,
2003,3,d5,Doble,
2003,8,d1,Tanqueray,
